answerUuid,studentId,exerciceId,exerciceType,exerciceTitle,answeredAt,answerContent,answerScore,answerIsRight,assessmentUuid,assessmentScore,assessmentIsManual,assessmentStatus,recordedFeedback
6b7b62df-9b81-4d73-9117-1494485b7af8,10453,14315,OneFileExercice,Un premier programme bis,1780053402,"using namespace std;
#include <iostream>

int main(void){
  v1 = 2;
  v2 = 3,2 ;
  v3 = true ;
  v4 = ""test""
  
 

}",0,0,d4f9eceb-1f0f-4fc4-b786-9963401919cf,0,0,0,"{""status"":1,""stderr"":""main.cpp: In function \u2018int main()\u2019:\nmain.cpp:7:3: error: \u2018v1\u2019 was not declared in this scope; did you mean \u2018y1\u2019?\n    7 |   v1 = 2;\n      |   ^~\n      |   y1\nmain.cpp:8:3: error: \u2018v2\u2019 was not declared in this scope\n    8 |   v2 = 3,2 ;\n      |   ^~\nmain.cpp:9:3: error: \u2018v3\u2019 was not declared in this scope\n    9 |   v3 = true ;\n      |   ^~\nmain.cpp:10:3: error: \u2018v4\u2019 was not declared in this scope\n   10 |   v4 = \""test\""\n      |   ^~\n""}"
33120673-0310-4fac-ae2a-b782b195e986,10455,14315,OneFileExercice,Un premier programme bis,1780053408,"using namespace std;
#include <iostream>

int main(void){
  int v1
  float v2
  bool v3
  char v4
  v1 = 2 ;
  v2 = 3,2 ;
  v3 = ""true"" ;
  v4 = ""test"" ;endl
    
    
 

}",0,0,d8c4f926-b756-46f3-b750-e48f6cd7f4d7,0,0,0,"{""status"":1,""stderr"":""main.cpp: In function \u2018int main()\u2019:\nmain.cpp:8:3: error: expected initializer before \u2018float\u2019\n    8 |   float v2\n      |   ^~~~~\nmain.cpp:12:3: error: \u2018v2\u2019 was not declared in this scope\n   12 |   v2 = 3,2 ;\n      |   ^~\nmain.cpp:13:3: error: \u2018v3\u2019 was not declared in this scope\n   13 |   v3 = \""true\"" ;\n      |   ^~\nmain.cpp:14:3: error: \u2018v4\u2019 was not declared in this scope\n   14 |   v4 = \""test\"" ;endl\n      |   ^~\nmain.cpp:14:20: error: expected \u2018;\u2019 before \u2018}\u2019 token\n   14 |   v4 = \""test\"" ;endl\n      |                    ^\n      |                    ;\n......\n   19 | }\n      | ~                   \nmain.cpp:19:1: error: statement cannot resolve address of overloaded function\n   19 | }\n      | ^\n""}"
02d08032-96ea-464f-8e34-1df6eee9e5ec,10231,4825,OneFileExercice,C++ : notes sous un seuil,1780053412,"bool is_grade_below_8(float grade1, float grade2, float grade3) {
     if (grade1 < 8) {
         return true;
       }
     else if (grade2 < 8) {
         return true;
       }
     else if (grade3 < 8) {
         return true;
       }
     else {
         return false;
       }
  
  }

void test_main(){
    //to test your fonction yourself   
    //do not remove. You can keep it empty if you want
    //if it contains a bug, the exercice will be wrong!
}",1,1,6a685973-e4d6-467c-8bbb-d0890e72deb9,1,0,0,"{""tests"":[{""name"":""Au moins une des notes est en dessous de 8, doit renvoyer true"",""isRight"":1,""message"":"""",""expected"":""1"",""submitted"":""1""},{""name"":""Aucune des notes n&#039;est en dessous de 8, doit renvoyer false"",""isRight"":1,""message"":"""",""expected"":""0"",""submitted"":""0""},{""name"":""Au moins une des notes est en dessous de 8, doit renvoyer true"",""isRight"":1,""message"":"""",""expected"":""1"",""submitted"":""1""}],""status"":0,""stdout"":"""",""timing"":0.2140474319458008,""pictures"":[]}"
621a680c-0874-402c-a0e4-1eb4d6536476,10657,14318,OneFileExercice,Valeur absolue d'un nombre - c++,1780053418,"float absolute_value(float number){
    

    if (number < 0){
        number = number * -1
    }
    else{
        
    }
  return number;
}",0,0,e26fb5a1-ab21-4a95-83d1-90b9e150564a,0,0,0,"{""status"":1,""stderr"":""main.cpp: In function \u2018float absolute_value(float)\u2019:\nmain.cpp:7:29: error: expected \u2018;\u2019 before \u2018}\u2019 token\n    7 |         number = number * -1\n      |                             ^\n      |                             ;\n    8 |     }\n      |     ~                        \n""}"
64dccacd-d090-42d0-b40a-b5c5640c201a,10455,14315,OneFileExercice,Un premier programme bis,1780053420,"using namespace std;
#include <iostream>

int main(void){
  int v1
  float v2
  bool v3
  char v4
  v1 = 2 ;
  v2 = 3,2 ;
  v3 = ""true"" ;
  v4 = ""test"" ;endl ;
    
    
 

}",0,0,2c664e5d-db85-47b5-8bf8-5901ac95312d,0,0,0,"{""status"":1,""stderr"":""main.cpp: In function \u2018int main()\u2019:\nmain.cpp:8:3: error: expected initializer before \u2018float\u2019\n    8 |   float v2\n      |   ^~~~~\nmain.cpp:12:3: error: \u2018v2\u2019 was not declared in this scope\n   12 |   v2 = 3,2 ;\n      |   ^~\nmain.cpp:13:3: error: \u2018v3\u2019 was not declared in this scope\n   13 |   v3 = \""true\"" ;\n      |   ^~\nmain.cpp:14:3: error: \u2018v4\u2019 was not declared in this scope\n   14 |   v4 = \""test\"" ;endl ;\n      |   ^~\nmain.cpp:14:21: error: statement cannot resolve address of overloaded function\n   14 |   v4 = \""test\"" ;endl ;\n      |                     ^\n""}"
1da549eb-36cd-42c3-ab7a-318014efb999,10457,4764,OneFileExercice,moyenne de trois nombre,1780053424,"using namespace std;
#include <stdio.h>

float moyenne_trois_nombre(float a, float b, float c){
    float result=(a+b+c)/3;
    //utiliser a, b, c et result uniquement
    
    return result;
    
}

void moyenne_trois_nombres(2, 3, 4){
    return result 
    
}",0,0,15f74a9e-8fe6-4991-bcd6-e44498b12a00,0,0,0,"{""status"":1,""stderr"":""main.cpp:14:6: error: variable or field \u2018moyenne_trois_nombres\u2019 declared void\n   14 | void moyenne_trois_nombres(2, 3, 4){\n      |      ^~~~~~~~~~~~~~~~~~~~~\nmain.cpp: In function \u2018int main()\u2019:\nmain.cpp:33:5: error: \u2018test_moyenne_trois_nombres\u2019 was not declared in this scope; did you mean \u2018moyenne_trois_nombre\u2019?\n   33 |     test_moyenne_trois_nombres();\n      |     ^~~~~~~~~~~~~~~~~~~~~~~~~~\n      |     moyenne_trois_nombre\n""}"
a2e4678d-bcd8-43e7-ae56-e9a24155f8cf,10222,4764,OneFileExercice,moyenne de trois nombre,1780053425,"using namespace std;
#include <stdio.h>

float moyenne_trois_nombre(float a, float b, float c){
  
    float result = (a+b+c)/3;
    //utiliser a, b, c et result uniquement
  
    
    return result;
    
}

void test_moyenne_trois_nombres(){
    
    
}",1,1,828f3164-8a83-4d30-ae1b-9308cf5f133e,1,0,0,"{""tests"":[{""name"":""moyenne_trois_nombre(10, 10, 10) equals 10"",""isRight"":1,""message"":"""",""expected"":""10.000000"",""submitted"":""10.000000""},{""name"":""moyenne_trois_nombre(2, 4, 6) equals 4"",""isRight"":1,""message"":"""",""expected"":""4.000000"",""submitted"":""4.000000""}],""status"":0,""stdout"":"""",""timing"":0.2094910144805908,""pictures"":[]}"
0af287ed-d8c7-47d4-afef-2a1e50bddd80,10658,14318,OneFileExercice,Valeur absolue d'un nombre - c++,1780053426,"float absolute_value(float number){
    

    if (number < 0){
      float result = number * (-1)  
    };
    else{
      float result = number  
    };
      return result
};",0,0,1878fbf7-9d33-4038-a2ff-558a5ff8c3bf,0,0,0,"{""status"":1,""stderr"":""main.cpp: In function \u2018float absolute_value(float)\u2019:\nmain.cpp:8:5: error: expected \u2018,\u2019 or \u2018;\u2019 before \u2018}\u2019 token\n    8 |     };\n      |     ^\nmain.cpp:9:5: error: \u2018else\u2019 without a previous \u2018if\u2019\n    9 |     else{\n      |     ^~~~\nmain.cpp:11:5: error: expected \u2018,\u2019 or \u2018;\u2019 before \u2018}\u2019 token\n   11 |     };\n      |     ^\nmain.cpp:12:14: error: \u2018result\u2019 was not declared in this scope\n   12 |       return result\n      |              ^~~~~~\nmain.cpp:12:20: error: expected \u2018;\u2019 before \u2018}\u2019 token\n   12 |       return result\n      |                    ^\n      |                    ;\n   13 | };\n      | ~                   \n""}"
3199e711-e624-428b-9b79-023efa0150f7,10657,14318,OneFileExercice,Valeur absolue d'un nombre - c++,1780053428,"float absolute_value(float number){
    

    if (number < 0){
        number = number * -1;
    }
    else{
        
    }
  return number;
}",1,1,8fff4957-4ff8-4bbb-bc4a-5e206c74e3a9,1,0,0,"{""tests"":[{""name"":""revois la d&eacute;finition de la valeur absolue"",""isRight"":1,""message"":"""",""expected"":""1.100000"",""submitted"":""1.100000""},{""name"":""Value absolue nombre al&eacute;atoire"",""isRight"":1,""message"":"""",""expected"":""8.000000"",""submitted"":""8.000000""},{""name"":""Value absolue nombre al&eacute;atoire -9.000000"",""isRight"":1,""message"":"""",""expected"":""9.000000"",""submitted"":""9.000000""}],""status"":0,""stdout"":"""",""timing"":0.2235400676727295,""pictures"":[]}"
efd21995-4111-4924-8a48-449801262a45,10453,14315,OneFileExercice,Un premier programme bis,1780053432,"using namespace std;
#include <iostream>

int main(void v1, void v2, void v3, void v4){
  v1 = 2;
  v2 = 3,2 ;
  v3 = true ;
  v4 = ""test""
  
 

}",0,0,f2fb73d0-d5d0-4c8f-b8fe-2d8c5369e7ba,0,0,0,"{""status"":1,""stderr"":""main.cpp:6:15: error: invalid use of type \u2018void\u2019 in parameter declaration\n    6 | int main(void v1, void v2, void v3, void v4){\n      |          ~~~~~^~\nmain.cpp:6:24: error: invalid use of type \u2018void\u2019 in parameter declaration\n    6 | int main(void v1, void v2, void v3, void v4){\n      |                   ~~~~~^~\nmain.cpp:6:33: error: invalid use of type \u2018void\u2019 in parameter declaration\n    6 | int main(void v1, void v2, void v3, void v4){\n      |                            ~~~~~^~\nmain.cpp:6:42: error: invalid use of type \u2018void\u2019 in parameter declaration\n    6 | int main(void v1, void v2, void v3, void v4){\n      |                                     ~~~~~^~\n""}"
d3b01781-cd49-49f4-8c5d-423ceff5013f,10457,4764,OneFileExercice,moyenne de trois nombre,1780053437,"using namespace std;
#include <stdio.h>

float moyenne_trois_nombre(float a, float b, float c){
    float result=(a+b+c)/3;
    //utiliser a, b, c et result uniquement
    
    return result;
    
}

void moyenne_trois_nombre(2, 3, 4){
    return result 
    
}",0,0,be9f7579-fb90-4066-9e6c-e7ffa2eaf891,0,0,0,"{""status"":1,""stderr"":""main.cpp:14:6: error: variable or field \u2018moyenne_trois_nombre\u2019 declared void\n   14 | void moyenne_trois_nombre(2, 3, 4){\n      |      ^~~~~~~~~~~~~~~~~~~~\nmain.cpp: In function \u2018int main()\u2019:\nmain.cpp:33:5: error: \u2018test_moyenne_trois_nombres\u2019 was not declared in this scope; did you mean \u2018moyenne_trois_nombre\u2019?\n   33 |     test_moyenne_trois_nombres();\n      |     ^~~~~~~~~~~~~~~~~~~~~~~~~~\n      |     moyenne_trois_nombre\n""}"
a71af3b3-3776-4173-9a94-73c3741c39a4,10658,14318,OneFileExercice,Valeur absolue d'un nombre - c++,1780053444,"float absolute_value(float number){
    

    if (number < 0){
      float result = number * (-1)  
    };
    else{
      float result = number  
    };
      return float result
};",0.5,0,bb3acb3c-4148-4d31-bf97-c5e7753b3b22,0,0,0,"{""status"":1,""stderr"":""main.cpp: In function \u2018float absolute_value(float)\u2019:\nmain.cpp:8:5: error: expected \u2018,\u2019 or \u2018;\u2019 before \u2018}\u2019 token\n    8 |     };\n      |     ^\nmain.cpp:9:5: error: \u2018else\u2019 without a previous \u2018if\u2019\n    9 |     else{\n      |     ^~~~\nmain.cpp:11:5: error: expected \u2018,\u2019 or \u2018;\u2019 before \u2018}\u2019 token\n   11 |     };\n      |     ^\nmain.cpp:12:14: error: expected primary-expression before \u2018float\u2019\n   12 |       return float result\n      |              ^~~~~\nmain.cpp:12:13: error: expected \u2018;\u2019 before \u2018float\u2019\n   12 |       return float result\n      |             ^~~~~~\n      |             ;\nmain.cpp:13:1: error: expected initializer before \u2018}\u2019 token\n   13 | };\n      | ^\n""}"
a71af3b3-3776-4173-9a94-73c3741c39a4,10658,14318,OneFileExercice,Valeur absolue d'un nombre - c++,1780053444,"float absolute_value(float number){
    

    if (number < 0){
      float result = number * (-1)  
    };
    else{
      float result = number  
    };
      return float result
};",0.5,0,b8657bde-6fa1-41bc-bcda-ea1e51246a43,0.5,1,0,
93258fec-88de-41eb-af37-9c617fd54b56,10233,14315,OneFileExercice,Un premier programme bis,1780053444,"using namespace std;
#include <iostream>

int main(void){
  
    cout v1 = ""2"";
    cout v2 = ""3.2""; 
    cout v3 = ""true"";
    cout v4 = ""test"";

  
 

}",0,0,b5291e6e-b19a-47a5-b0fc-af293d6ddd9d,0,0,0,"{""status"":1,""stderr"":""main.cpp: In function \u2018int main()\u2019:\nmain.cpp:8:9: error: expected \u2018;\u2019 before \u2018v1\u2019\n    8 |     cout v1 = \""2\"";\n      |         ^~~\n      |         ;\nmain.cpp:9:9: error: expected \u2018;\u2019 before \u2018v2\u2019\n    9 |     cout v2 = \""3.2\"";\n      |         ^~~\n      |         ;\nmain.cpp:10:9: error: expected \u2018;\u2019 before \u2018v3\u2019\n   10 |     cout v3 = \""true\"";\n      |         ^~~\n      |         ;\nmain.cpp:11:9: error: expected \u2018;\u2019 before \u2018v4\u2019\n   11 |     cout v4 = \""test\"";\n      |         ^~~\n      |         ;\n""}"
8b3caf7f-2d13-4a30-8150-902170b99832,10453,14315,OneFileExercice,Un premier programme bis,1780053445,"using namespace std;
#include <iostream>

int main(int v1, int v2, int v3, int v4){
  v1 = 2;
  v2 = 3,2 ;
  v3 = true ;
  v4 = ""test""
  
 

}",0,0,d8860f44-0d21-4270-acdb-0088e79cfcc2,0,0,0,"{""status"":1,""stderr"":""main.cpp:6:5: warning: second argument of \u2018int main(int, int, int, int)\u2019 should be \u2018char **\u2019 [-Wmain]\n    6 | int main(int v1, int v2, int v3, int v4){\n      |     ^~~~\nmain.cpp:6:5: warning: third argument of \u2018int main(int, int, int, int)\u2019 should probably be \u2018char **\u2019 [-Wmain]\nmain.cpp:6:5: warning: \u2018int main(int, int, int, int)\u2019 takes only zero or two arguments [-Wmain]\nmain.cpp: In function \u2018int main(int, int, int, int)\u2019:\nmain.cpp:10:8: error: invalid conversion from \u2018const char*\u2019 to \u2018int\u2019 [-fpermissive]\n   10 |   v4 = \""test\""\n      |        ^~~~~~\n      |        |\n      |        const char*\nmain.cpp:10:14: error: expected \u2018;\u2019 before \u2018}\u2019 token\n   10 |   v4 = \""test\""\n      |              ^\n      |              ;\n......\n   14 | }\n      | ~             \n""}"
eee20c0c-0707-40b1-9f46-87c178bae258,10124,4764,OneFileExercice,moyenne de trois nombre,1780053447,"using namespace std;
#include <stdio.h>

float moyenne_trois_nombre(float a, float b, float c){
    float result;
    //utiliser a, b, c et result uniquement
   result= (a+b+c)/3
    return result;
    
}

void test_moyenne_trois_nombres(){
    
     
}",0,0,193d757e-255b-4765-b826-decaf7629551,0,0,0,"{""status"":1,""stderr"":""main.cpp: In function \u2018float moyenne_trois_nombre(float, float, float)\u2019:\nmain.cpp:9:21: error: expected \u2018;\u2019 before \u2018return\u2019\n    9 |    result= (a+b+c)\/3\n      |                     ^\n      |                     ;\n   10 |     return result;\n      |     ~~~~~~           \nmain.cpp:12:1: warning: no return statement in function returning non-void [-Wreturn-type]\n   12 | }\n      | ^\n""}"
18884a3b-2821-4f8f-9471-060957af59bc,10127,14318,OneFileExercice,Valeur absolue d'un nombre - c++,1780053451,"float absolute_value(float number){
    

    if (number < 0){
        return number * -1;
    }
    else{
        return number;
    }
}",1,1,0cb41b24-2b5e-482b-896d-1b24cafee2a1,1,0,0,"{""tests"":[{""name"":""revois la d&eacute;finition de la valeur absolue"",""isRight"":1,""message"":"""",""expected"":""1.100000"",""submitted"":""1.100000""},{""name"":""Value absolue nombre al&eacute;atoire"",""isRight"":1,""message"":"""",""expected"":""7.000000"",""submitted"":""7.000000""},{""name"":""Value absolue nombre al&eacute;atoire -10.000000"",""isRight"":1,""message"":"""",""expected"":""10.000000"",""submitted"":""10.000000""}],""status"":0,""stdout"":"""",""timing"":0.21440935134887695,""pictures"":[]}"
6a6a5d22-c007-41e5-ace4-dc408b9a4ae1,10649,4764,OneFileExercice,moyenne de trois nombre,1780053460,"using namespace std;
#include <stdio.h>

float moyenne_trois_nombre(float a, float b, float c){
    float result;
    //utiliser a, b, c et result uniquement
  float absolute_value(float number) {
      if (number > 0) {
        return -number;
    
    return number;
    
}

void test_moyenne_trois_nombres(){
    
    
}",0,0,b29c0c9c-d852-4c9e-9a68-e8c3bf204aa4,0,0,0,"{""status"":1,""stderr"":""main.cpp: In function \u2018float moyenne_trois_nombre(float, float, float)\u2019:\nmain.cpp:9:38: error: a function-definition is not allowed here before \u2018{\u2019 token\n    9 |   float absolute_value(float number) {\n      |                                      ^\nmain.cpp:39:2: error: expected \u2018}\u2019 at end of input\n   39 | }\n      |  ^\nmain.cpp:6:54: note: to match this \u2018{\u2019\n    6 | float moyenne_trois_nombre(float a, float b, float c){\n      |                                                      ^\nmain.cpp:39:2: warning: no return statement in function returning non-void [-Wreturn-type]\n   39 | }\n      |  ^\n""}"
0b95aea4-9249-443a-b096-a4d5800cca78,10231,4764,OneFileExercice,moyenne de trois nombre,1780053477,"#include <stdio.h>
#include <iostream>
using namespace std;

float moyenne_trois_nombre(float a, float b, float c){
    float result;
    //utiliser a, b, c et result uniquement
    result = (a + b + c) / 3;
    return result;
}

void test_moyenne_trois_nombres(void){
    float mon_test;
    mon_test = moyenne_trois_nombre(1, 2, 3);
    cout << mon_test << endl;
  
}",1,1,d92403d7-e8b5-4fe9-8b82-da8689f2ef65,1,0,0,"{""tests"":[{""name"":""moyenne_trois_nombre(10, 10, 10) equals 10"",""isRight"":1,""message"":"""",""expected"":""10.000000"",""submitted"":""10.000000""},{""name"":""moyenne_trois_nombre(2, 4, 6) equals 4"",""isRight"":1,""message"":"""",""expected"":""4.000000"",""submitted"":""4.000000""}],""status"":0,""stdout"":""2\n"",""timing"":0.6519389152526855,""pictures"":[]}"
a8f547a7-604b-4346-bf5d-de549ce6e2cb,10455,14315,OneFileExercice,Un premier programme bis,1780053477,"using namespace std;
#include <iostream>

int main(void){
  int v1
  float v2
  bool v3
  char v4
  v1 = 2 ;
  v2 = 3,2 ;
  v3 = ""true"" ;
  v4 = ""test"" ;
  cout <<v1<<""""<<v2<<""""<<v3<<""""<<v4<< endl;
    
    
 

}",0,0,6095e1a1-f446-412b-8b9b-14770076ec93,0,0,0,"{""status"":1,""stderr"":""main.cpp: In function \u2018int main()\u2019:\nmain.cpp:8:3: error: expected initializer before \u2018float\u2019\n    8 |   float v2\n      |   ^~~~~\nmain.cpp:12:3: error: \u2018v2\u2019 was not declared in this scope\n   12 |   v2 = 3,2 ;\n      |   ^~\nmain.cpp:13:3: error: \u2018v3\u2019 was not declared in this scope\n   13 |   v3 = \""true\"" ;\n      |   ^~\nmain.cpp:14:3: error: \u2018v4\u2019 was not declared in this scope\n   14 |   v4 = \""test\"" ;\n      |   ^~\nmain.cpp:15:10: error: \u2018v1\u2019 was not declared in this scope; did you mean \u2018y1\u2019?\n   15 |   cout <<v1<<\""\""<<v2<<\""\""<<v3<<\""\""<<v4<< endl;\n      |          ^~\n      |          y1\n""}"
